AREA	PERIMETER	COUNTY	STATE	ID	CNTY_AREA	xaxis	yaxis
6379.960	398.431	LANDER	Nevada	32015	5759.3	431.68777692300	1329.75541728000
1167.485	149.837	CRAWFORD	Pennsylvania	42039	1053.9	2444.63602596000	1389.69545832000
526.709	111.279	MORRIS	New Jersey	34027	475.5	2752.85762257000	1388.46717320000
419.814	111.600	QUEENS	New York	36081	379.0	2803.17728738000	1389.72475727000
689.355	110.424	VAN BUREN	Michigan	26159	622.3	2123.88370059000	1390.13593631000
2823.301	250.041	COLUSA	California	6011	2548.7	137.12870033200	1366.37285997000
437.547	92.955	CAMERON	Pennsylvania	42023	395.0	2549.61339052000	1389.78374349000
663.498	112.732	DUBUQUE	Iowa	19061	599.0	1863.25577780000	1386.92949141000
560.500	108.802	DIXON	Nebraska	31051	506.0	1543.05170088000	1382.09299644000
4468.982	342.305	EUREKA	Nevada	32011	4034.3	474.03846462300	1323.61605739000
393.035	96.744	WARREN	New Jersey	34041	354.8	2729.07642199000	1383.15944875000
877.947	148.410	ELK	Pennsylvania	42047	792.5	2526.29517686000	1384.68500945000
551.020	106.941	COLUMBIA	Pennsylvania	42037	497.4	2651.30718332000	1380.47278611000
533.419	95.936	LAKE	Illinois	17097	481.5	2017.10509536000	1386.44415316000
630.690	101.329	DELAWARE	Iowa	19055	569.3	1837.54682129000	1386.07328978000
986.704	160.859	CLINTON	Pennsylvania	42035	890.7	2582.46301535000	1381.08345534000
673.145	103.896	MCHENRY	Illinois	17111	607.7	1993.18292753000	1384.63645326000
641.784	103.179	BUCHANAN	Iowa	19019	579.4	1812.16835540000	1385.13935432000
626.041	101.824	BLACK HAWK	Iowa	19013	565.1	1786.86638138000	1384.08964775000
316.123	75.365	BOONE	Illinois	17007	285.4	1973.59601095000	1383.14621069000
617.749	105.114	MONROE	Michigan	26115	557.7	2258.98849007000	1382.70872658000
460.471	111.030	FOREST	Pennsylvania	42053	415.7	2494.20474743000	1385.17875799000
237.390	80.231	LAKE	Ohio	39085	214.3	2384.24597996000	1383.00337886000
149.244	58.174	ESSEX	New Jersey	34013	134.7	2770.45125644000	1387.07962917000
566.091	98.123	WINNEBAGO	Illinois	17201	511.0	1955.49163270000	1382.70685332000
420.317	93.056	CARBON	Pennsylvania	42025	379.4	2690.43717981000	1379.25606570000
798.957	117.851	WEBSTER	Iowa	19187	721.2	1686.47788345000	1378.25948248000
618.152	100.186	STEPHENSON	Illinois	17177	558.0	1928.70589138000	1382.05079309000
38.522	37.127	HUDSON	New Jersey	34017	34.8	2779.62718318000	1385.43144892000
663.599	112.397	JO DAVIESS	Illinois	17085	599.0	1899.15502671000	1381.38815467000
816.006	116.349	LENAWEE	Michigan	26091	736.6	2230.96473705000	1376.65525837000
748.953	118.080	VENANGO	Pennsylvania	42121	676.1	2467.00326786000	1372.38910337000
559.175	103.698	GRUNDY	Iowa	19075	504.8	1761.20564345000	1378.39645002000
649.960	104.907	HARDIN	Iowa	19083	586.7	1736.89054024000	1376.32829825000
633.623	104.352	HAMILTON	Iowa	19079	572.0	1711.92770265000	1375.57671347000
410.799	96.443	NORTHAMPTON	Pennsylvania	42095	370.8	2714.18802525000	1372.27660220000
617.228	116.459	BERRIEN	Michigan	26021	557.2	2104.43336812000	1366.77321072000
470.351	95.503	IDA	Iowa	19093	424.6	1614.92883129000	1374.52118745000
655.459	108.830	SAC	Iowa	19161	591.7	1636.53674788000	1374.62952092000
629.585	105.967	CALHOUN	Iowa	19025	568.3	1661.66518242000	1374.79530344000
965.723	131.740	WOODBURY	Iowa	19193	871.8	1586.99568823000	1374.53120058000
647.554	101.863	HILLSDALE	Michigan	26059	584.6	2202.71795206000	1372.66396888000
447.284	96.041	GEAUGA	Ohio	39055	403.8	2389.43401006000	1369.39776675000
501.978	133.195	NORTHUMBERLAND	Pennsylvania	42097	453.1	2637.95425231000	1362.75964891000
48.630	28.717	KINGS	New York	36047	43.9	2788.62360184000	1380.00492982000
151.255	65.144	MONTOUR	Pennsylvania	42093	136.5	2638.00929600000	1376.01274258000
1396.620	181.392	LAKE	California	6033	1260.8	107.90181826300	1350.19740919000
291.373	72.571	DAKOTA	Nebraska	31043	263.0	1559.12892947000	1374.57837958000
550.099	94.093	BRANCH	Michigan	26023	496.6	2177.30572258000	1371.98723735000
116.622	53.170	UNION	New Jersey	34039	105.3	2768.92642969000	1377.46103364000
692.888	118.703	JACKSON	Iowa	19097	625.5	1881.24676642000	1366.24318526000
773.895	154.650	WEBER	Utah	49057	698.6	726.08956890400	1370.08117050000
357.609	90.750	UNION	Pennsylvania	42119	322.8	2617.14082609000	1367.47973912000
547.209	94.042	ST JOSEPH	Michigan	26149	494.0	2152.38997188000	1369.14840003000
322.407	89.751	SOMERSET	New Jersey	34035	291.0	2754.07012872000	1366.64439837000
658.357	111.439	CLARION	Pennsylvania	42031	594.3	2487.69736974000	1361.19132800000
80.373	39.382	RICHMOND	New York	36085	72.6	2777.95658083000	1372.83667194000
1245.864	191.576	CENTRE	Pennsylvania	42027	1124.7	2576.62986250000	1356.87784975000
924.771	126.113	ANTELOPE	Nebraska	31003	834.8	1478.20823350000	1360.91023785000
644.205	101.699	PIERCE	Nebraska	31139	581.5	1503.26326057000	1366.14984842000
476.819	100.658	HUNTERDON	New Jersey	34019	430.4	2738.36046794000	1363.58838516000
571.928	96.114	CASS	Michigan	26027	516.3	2127.44491267000	1366.24878991000
735.067	109.859	JEFFERSON	Pennsylvania	42065	663.6	2511.29063522000	1360.16535011000
735.717	110.379	MERCER	Pennsylvania	42085	664.1	2441.45577623000	1361.16715448000
6028.132	358.081	CHURCHILL	Nevada	32001	5441.7	353.51858947500	1320.63239806000
496.851	111.050	CUYAHOGA	Ohio	39035	448.5	2364.92190435000	1359.86715764000
926.241	171.719	MORGAN	Utah	49029	836.1	748.56185976500	1357.12437064000
872.172	130.644	SCHUYLKILL	Pennsylvania	42107	787.3	2666.47947869000	1358.44696797000
1225.073	149.664	CLEARFIELD	Pennsylvania	42033	1105.9	2540.75035415000	1356.15063397000
1097.873	181.254	COOK	Illinois	17031	991.1	2029.94753925000	1351.83802194000
641.757	101.105	JONES	Iowa	19105	579.3	1851.58698359000	1361.51339315000
353.786	88.709	MIDDLESEX	New Jersey	34023	319.4	2767.02681652000	1360.42342931000
695.441	105.127	TRUMBULL	Ohio	39155	627.8	2414.02333385000	1358.75040013000
801.816	114.211	LINN	Iowa	19113	723.8	1826.26369575000	1357.24621198000
548.914	99.784	KANE	Illinois	17089	495.5	1996.64466002000	1356.42157931000
779.650	112.690	BENTON	Iowa	19011	703.8	1801.27761914000	1356.36968833000
847.635	127.284	OGLE	Illinois	17141	765.2	1948.17915075000	1360.78978806000
496.344	97.261	WAYNE	Nebraska	31179	448.1	1529.36121960000	1361.38967728000
8623.068	401.710	TOOELE	Utah	49045	7784.2	654.01356465500	1323.00211234000
810.881	114.624	TAMA	Iowa	19171	732.0	1775.98498312000	1355.45092816000
720.828	115.079	DE KALB	Illinois	17037	650.7	1978.83728544000	1351.90148747000
517.142	104.582	CARROLL	Illinois	17015	466.8	1915.28457216000	1360.77533804000
378.624	86.712	LEHIGH	Pennsylvania	42077	341.8	2701.33364215000	1358.90568908000
1050.413	167.463	SIERRA	California	6091	948.2	238.21007365600	1351.09719571000
1815.120	197.561	WASHOE	Nevada	32031	1638.5	285.01683781900	1344.59670584000
397.560	119.564	LUCAS	Ohio	39095	358.9	2255.14036202000	1359.53795105000
7919.584	362.455	CHEYENNE	Nebraska	31033	7149.2	1206.49790512000	1326.65188189000
553.299	123.697	MONMOUTH	New Jersey	34025	499.5	2781.20230057000	1349.74353604000
434.900	97.681	BLACKBIRD	Nebraska	31008	392.6	1560.16890099000	1357.49712674000
469.059	90.490	FULTON	Ohio	39051	423.4	2229.97454742000	1354.97535392000
375.510	85.213	SNYDER	Pennsylvania	42109	339.0	2619.81374695000	1353.66842186000
639.608	101.097	MARSHALL	Iowa	19127	577.4	1750.57608029000	1351.30035269000
639.573	100.923	STORY	Iowa	19169	577.4	1725.33444315000	1350.34382944000
268.382	79.595	DAVIS	Utah	49011	242.3	721.77183441200	1351.49230438000
308.379	97.727	OTTAWA	Ohio	39123	278.4	2283.90152455000	1356.64012412000
688.802	124.448	BUCKS	Pennsylvania	42017	621.8	2731.60510588000	1345.03846471000
390.420	79.354	STEUBEN	Indiana	18151	352.4	2182.75376056000	1352.87570508000
636.397	100.742	BOONE	Iowa	19015	574.5	1700.16898738000	1349.95724404000
630.844	100.463	GREENE	Iowa	19073	569.5	1675.13987876000	1349.72574563000
549.878	110.339	LORAIN	Ohio	39093	496.4	2339.39080522000	1346.30127621000
634.157	100.617	CARROLL	Iowa	19027	572.5	1649.91414734000	1349.36630764000
381.906	83.090	DU PAGE	Illinois	17043	344.8	2015.12592823000	1351.13448818000
758.425	115.805	MONONA	Iowa	19133	684.6	1591.19569098000	1350.03241238000
705.639	154.900	YUBA	California	6115	637.0	186.77832411700	1340.94087181000
766.681	111.453	CRAWFORD	Iowa	19047	692.1	1621.94277264000	1348.97642247000
476.379	90.216	WILLIAMS	Ohio	39171	430.0	2206.08666820000	1348.98747010000
688.200	107.725	WOOD	Ohio	39173	621.3	2259.29426952000	1340.70525735000
422.123	83.540	LAGRANGE	Indiana	18087	381.1	2159.52229891000	1350.29211945000
2077.158	274.477	SUMMIT	Utah	49043	1875.1	773.56267164000	1332.48103069000
565.022	95.142	PORTAGE	Ohio	39133	510.1	2392.13289636000	1345.14784850000
955.319	131.219	BERKS	Pennsylvania	42011	862.4	2686.14607224000	1341.01311737000
737.129	119.420	CLINTON	Iowa	19045	665.4	1884.26921088000	1346.91280765000
515.071	91.490	ELKHART	Indiana	18039	465.0	2136.95217996000	1343.89543897000
1270.542	151.073	WHEELER	Nebraska	31183	1146.9	1440.02829578000	1343.20343856000
851.723	115.920	BUTLER	Pennsylvania	42019	768.9	2464.51578408000	1336.27416337000
452.426	98.341	SUMMIT	Ohio	39153	408.4	2374.75608589000	1339.31419719000
450.779	115.176	MIFFLIN	Pennsylvania	42087	406.9	2592.92196888000	1336.52925153000
261.969	78.966	ERIE	Ohio	39043	236.5	2313.23545059000	1348.27055386000
758.065	138.566	ARMSTRONG	Pennsylvania	42005	684.3	2489.92083407000	1333.60908042000
254.474	80.956	MERCER	New Jersey	34021	229.7	2754.66204129000	1345.67817108000
518.411	101.215	ST JOSEPH	Indiana	18141	468.0	2113.97616625000	1342.97051541000
630.765	100.330	MADISON	Nebraska	31119	569.4	1502.63987436000	1340.92356490000
468.324	87.285	STANTON	Nebraska	31167	422.8	1524.53259825000	1340.39014439000
459.186	98.311	SANDUSKY	Ohio	39143	414.5	2285.27726775000	1343.72294605000
624.746	100.323	CUMING	Nebraska	31039	564.0	1546.56463725000	1339.98957553000
681.264	113.941	LA PORTE	Indiana	18091	615.0	2090.33469986000	1335.61597385000
663.703	147.133	SUTTER	California	6101	599.1	164.00481807000	1329.83495677000
762.564	112.132	WHITESIDE	Illinois	17195	688.4	1917.40540591000	1337.96015021000
815.790	124.649	LEE	Illinois	17103	736.4	1950.84398722000	1339.21580739000
662.341	102.520	CEDAR	Iowa	19031	597.9	1852.73290724000	1336.06911944000
1089.657	191.000	NEVADA	California	6057	983.7	219.00299260000	1335.22627151000
549.692	98.701	BURT	Nebraska	31021	496.2	1571.06565062000	1335.29426325000
583.085	111.697	DAUPHIN	Pennsylvania	42043	526.4	2640.25899196000	1331.20425803000
470.882	94.431	MEDINA	Ohio	39103	425.1	2355.16281213000	1335.94611377000
402.926	81.277	LAWRENCE	Pennsylvania	42073	363.7	2441.12730611000	1338.49615871000
540.608	118.097	MONTGOMERY	Pennsylvania	42091	488.0	2719.64958754000	1332.98684549000
467.106	96.088	HENRY	Ohio	39069	421.7	2235.59146428000	1335.44940088000
430.524	118.114	JUNIATA	Pennsylvania	42067	388.6	2604.85589928000	1332.51487538000
454.633	97.151	MAHONING	Ohio	39099	410.4	2416.79833216000	1337.19071387000
881.033	126.601	SALT LAKE	Utah	49035	795.3	719.01153339000	1327.24642873000
480.301	100.033	PORTER	Indiana	18127	433.6	2073.06724494000	1327.70838464000
777.672	121.734	BOONE	Nebraska	31011	702.0	1476.50682256000	1327.08348133000
912.976	131.419	INDIANA	Pennsylvania	42063	824.2	2512.72635430000	1325.47033723000
1022.268	178.629	HUNTINGDON	Pennsylvania	42061	922.8	2575.62412107000	1319.48510092000
569.113	109.337	LAKE	Indiana	18089	513.8	2056.15788354000	1323.07851985000
422.807	82.365	DE KALB	Indiana	18033	381.7	2184.76336461000	1334.74044222000
558.674	97.155	HURON	Ohio	39077	504.3	2316.73612717000	1332.86801998000
597.088	139.870	PERRY	Pennsylvania	42099	539.0	2614.89717018000	1325.48456833000
406.258	82.777	LEBANON	Pennsylvania	42075	366.7	2658.05587870000	1331.41978601000
462.026	87.909	NOBLE	Indiana	18113	417.1	2161.58135897000	1332.49901394000
750.736	169.944	OCEAN	New Jersey	34029	677.7	2782.98228127000	1324.17864507000
948.321	154.971	WILL	Illinois	17197	856.1	2023.57132147000	1322.04951611000
704.850	114.612	JOHNSON	Iowa	19103	636.3	1828.19321001000	1327.54390962000
329.922	72.448	KENDALL	Illinois	17093	297.8	1998.45564146000	1331.14461186000
440.264	98.832	DEFIANCE	Ohio	39039	397.4	2212.85091942000	1332.16082489000
637.860	101.499	IOWA	Iowa	19095	575.8	1802.33535077000	1327.79816128000
582.046	123.931	BLAIR	Pennsylvania	42013	525.4	2554.47905872000	1320.11212742000
983.325	176.492	LYON	Nevada	32019	887.7	302.22501313300	1311.69958717000
1679.216	198.916	SONOMA	California	6097	1515.9	89.58409774580	1313.02645344000
660.212	104.561	POWESHIEK	Iowa	19157	596.0	1777.09513678000	1326.95519896000
521.853	143.311	ROCK ISLAND	Illinois	17161	471.1	1883.43076976000	1314.84497675000
820.767	117.180	JASPER	Iowa	19099	740.9	1748.33257398000	1325.62451020000
521.538	101.686	SCOTT	Iowa	19163	470.8	1880.30354738000	1327.76043508000
917.333	131.293	BURLINGTON	New Jersey	34005	828.1	2762.84629955000	1317.30617736000
616.744	102.817	SENECA	Ohio	39147	556.7	2288.54030499000	1326.92551285000
754.671	126.323	CAMBRIA	Pennsylvania	42021	681.3	2534.75069123000	1317.67679522000
647.540	105.548	POLK	Iowa	19153	584.5	1719.81023845000	1324.75864239000
652.163	104.878	DALLAS	Iowa	19049	588.7	1694.55614100000	1324.38531501000
666.045	107.740	GUTHRIE	Iowa	19077	601.3	1669.45761418000	1323.95142512000
495.509	95.242	AUDUBON	Iowa	19009	447.3	1647.43995757000	1323.62929164000
774.981	121.431	HARRISON	Iowa	19085	699.6	1598.91504565000	1323.48324907000
630.989	106.507	SHELBY	Iowa	19165	569.6	1625.93949845000	1323.50524946000
510.083	96.638	STOREY	Nevada	32029	460.5	293.52846875400	1325.01168916000
1633.177	237.209	PLACER	California	6061	1474.3	217.15996715900	1317.63326642000
2842.704	214.306	CUSTER	Nebraska	31041	2566.2	1386.00765246000	1307.49750740000
490.142	88.589	MARSHALL	Indiana	18099	442.5	2117.52706009000	1321.63855308000
1194.771	188.321	YOLO	California	6113	1078.5	145.18694736600	1309.30190213000
6785.734	386.806	UINTA	Utah	49047	6125.6	842.72694541800	1264.13468633000
638.022	113.485	STARK	Ohio	39151	576.0	2387.36165483000	1318.34586387000
1281.209	164.457	LA SALLE	Illinois	17099	1156.6	1975.18681466000	1311.14512590000
601.107	102.498	KOSCIUSKO	Indiana	18085	542.6	2139.36904034000	1317.78790103000
842.630	128.728	CHESTER	Pennsylvania	42029	760.7	2702.75807977000	1311.69017571000
651.827	102.023	VALLEY	Nebraska	31175	588.4	1427.01531244000	1318.28854101000
173.116	69.326	PHILADELPHIA	Pennsylvania	42101	156.3	2735.41178537000	1320.45934322000
1089.203	138.842	LANCASTER	Pennsylvania	42071	983.2	2674.49365857000	1310.72394053000
587.688	107.816	COLUMBIANA	Ohio	39029	530.5	2419.58536441000	1319.75136451000
623.596	99.810	GREELEY	Nebraska	31077	562.9	1452.02925138000	1317.27090517000
9240.956	417.056	WHITE PINE	Nevada	32033	8342.0	542.87609682600	1272.37624432000
467.184	105.683	ASHLAND	Ohio	39005	421.7	2337.58637262000	1313.55749137000
489.072	88.880	BEAVER	Pennsylvania	42007	441.5	2443.73910587000	1315.97015042000
732.823	118.955	PLATTE	Nebraska	31141	661.5	1506.15409973000	1316.00354022000
617.904	99.898	WAYNE	Ohio	39169	557.8	2358.64600240000	1315.18915618000
349.598	81.051	STARKE	Indiana	18149	315.6	2096.98747565000	1316.31392297000
591.064	101.395	HANCOCK	Ohio	39063	533.6	2260.47219316000	1314.33636039000
480.528	87.866	COLFAX	Nebraska	31037	433.8	1530.02872146000	1315.68833253000
945.489	137.116	BUREAU	Illinois	17011	853.5	1940.53874363000	1313.61802604000
583.939	109.101	DODGE	Nebraska	31053	527.1	1553.62327359000	1315.44782219000
461.055	87.285	PAULDING	Ohio	39125	416.2	2209.84494402000	1316.57249585000
853.671	144.323	NAPA	California	6055	770.6	118.00946248800	1302.51797514000
762.326	110.994	ALLEN	Indiana	18003	688.2	2183.43914172000	1311.80048266000
950.151	123.779	HENRY	Illinois	17073	857.7	1908.01642349000	1307.72756807000
7920.753	427.593	ROUTT	Colorado	8107	7150.2	941.47411468900	1286.42840004000
551.489	101.679	PUTNAM	Ohio	39137	497.8	2234.83958145000	1312.48073034000
382.188	83.529	WHITLEY	Indiana	18183	345.0	2159.09786930000	1312.92693214000
4918.017	328.103	WASATCH	Utah	49051	4439.6	784.72204499300	1289.10977503000
486.906	97.235	MUSCATINE	Iowa	19139	439.5	1854.67850424000	1314.97490783000
617.498	120.422	CUMBERLAND	Pennsylvania	42041	557.4	2617.34815218000	1308.52291587000
539.512	108.097	RICHLAND	Ohio	39139	487.0	2324.03419687000	1306.43078673000
453.839	96.083	WASHINGTON	Nebraska	31177	409.7	1577.14525388000	1311.57513483000
488.333	89.589	GRUNDY	Illinois	17063	440.8	2000.65035096000	1308.67317148000
210.313	66.292	DELAWARE	Pennsylvania	42045	189.9	2722.32609879000	1311.32190962000
1163.982	179.326	WESTMORELAND	Pennsylvania	42129	1050.8	2496.20098915000	1297.42708110000
822.517	127.083	ALLEGHENY	Pennsylvania	42003	742.5	2466.23883258000	1303.93089064000
262.642	82.373	CAMDEN	New Jersey	34007	237.1	2748.78871669000	1307.88000456000
439.223	86.391	CRAWFORD	Ohio	39033	396.5	2302.52655540000	1308.65153948000
451.623	87.798	WYANDOT	Ohio	39175	407.7	2281.67527816000	1305.42570159000
999.415	149.421	YORK	Pennsylvania	42133	902.2	2650.02150526000	1296.82731007000
2392.676	273.374	UTAH	Utah	49049	2159.9	725.57066000000	1284.96624231000
182.998	71.525	ORMSBY	Nevada	32025	165.2	272.16210246100	1309.06447769000
626.219	99.224	WASHINGTON	Iowa	19183	565.3	1822.38980867000	1302.74498882000
444.948	92.871	CARROLL	Ohio	39019	401.7	2404.85095640000	1303.63149496000
1995.941	202.400	EL DORADO	California	6017	1801.8	221.94772728700	1294.71549946000
661.774	102.657	KEOKUK	Iowa	19107	597.4	1797.13765481000	1302.02261705000
637.956	114.532	JASPER	Indiana	18073	575.9	2073.30470953000	1295.21745703000
2219.661	190.249	KEITH	Nebraska	31101	2003.7	1279.68212439000	1287.65091083000
631.465	100.458	MAHASKA	Iowa	19123	570.0	1771.89050422000	1300.99027493000
508.398	102.205	NANCE	Nebraska	31125	458.9	1480.50966553000	1304.09581477000
652.191	102.221	MARION	Iowa	19125	588.7	1746.62712642000	1300.03654498000
738.103	119.964	KANKAKEE	Illinois	17091	666.3	2031.76925369000	1300.36500361000
646.034	100.219	WARREN	Iowa	19181	583.2	1720.92603648000	1299.31307854000
2872.524	216.718	LINCOLN	Nebraska	31111	2593.1	1329.44355284000	1284.94183786000
109.311	47.891	HANCOCK	West Virginia	54029	98.7	2432.95456918000	1303.20553090000
837.508	127.902	FRANKLIN	Pennsylvania	42055	756.0	2596.25996404000	1286.40381145000
375.198	90.512	GLOUCESTER	New Jersey	34015	338.7	2739.71324824000	1299.72481658000
398.119	95.731	FULTON	Indiana	18049	359.4	2119.17715151000	1301.42424182000
603.940	98.179	MADISON	Iowa	19121	545.2	1696.12026288000	1298.74340828000
4044.211	306.764	GRAND	Colorado	8049	3650.8	1026.23597425000	1260.90675788000
629.307	100.222	ADAIR	Iowa	19001	568.1	1671.47895493000	1298.26124526000
1167.650	169.714	DOUGLAS	Nevada	32005	1054.1	279.60898067900	1287.76959034000
1033.525	139.593	POTTAWATTAMIE	Iowa	19155	933.0	1613.68575498000	1298.10206204000
620.450	99.534	CASS	Iowa	19029	560.1	1646.55759818000	1297.86596915000
445.180	102.599	LOUISA	Iowa	19115	401.9	1847.29844273000	1295.57346165000
486.352	88.833	PULASKI	Indiana	18131	439.0	2096.03248229000	1298.50764549000
455.432	97.731	NEWTON	Indiana	18111	411.1	2058.28959244000	1288.77102242000
454.484	94.101	VAN WERT	Ohio	39161	410.3	2211.64203325000	1297.29136051000
189.523	61.475	PUTNAM	Illinois	17155	171.1	1953.98238333000	1299.61902915000
417.495	94.139	JEFFERSON	Ohio	39081	376.9	2424.65629487000	1292.00127408000
1090.079	190.332	SACRAMENTO	California	6067	984.0	171.53734911500	1283.40908556000
631.799	112.962	TUSCARAWAS	Ohio	39157	570.3	2385.31853101000	1290.38289189000
1103.979	145.825	BEDFORD	Pennsylvania	42009	996.6	2553.15103064000	1284.68847188000
2897.608	232.218	LARIMER	Colorado	8069	2615.7	1071.03309529000	1277.67897522000
458.005	96.639	ALLEN	Ohio	39003	413.5	2238.68833791000	1294.38539664000
675.466	108.077	BUTLER	Nebraska	31023	609.8	1527.20641571000	1290.30131590000
829.321	118.320	SAUNDERS	Nebraska	31155	748.6	1554.24473641000	1289.79808259000
625.203	104.136	ATLANTIC	New Jersey	34001	564.4	2768.62276690000	1288.53425141000
638.290	101.059	SHERMAN	Nebraska	31163	576.2	1426.34148736000	1292.97525317000
478.698	97.619	HOLMES	Ohio	39075	432.1	2359.25257767000	1295.59225305000
615.365	99.033	HOWARD	Nebraska	31093	555.5	1451.19343198000	1291.92780240000
613.432	102.848	MERCER	Illinois	17131	553.8	1875.31963040000	1294.87061603000
504.061	113.060	NEW CASTLE	Delaware	10003	455.0	2713.66686595000	1284.38495372000
571.750	150.112	MERRICK	Nebraska	31121	516.1	1476.78106772000	1287.09971805000
440.912	88.134	WABASH	Indiana	18169	398.0	2146.23046355000	1289.02612763000
428.197	84.923	HUNTINGTON	Indiana	18069	386.5	2162.32880603000	1289.97856475000
499.013	92.989	POLK	Nebraska	31143	450.5	1503.02409270000	1288.09072170000
553.340	93.969	ADAMS	Pennsylvania	42001	499.5	2624.20018356000	1288.09938229000
520.640	94.115	HARDIN	Ohio	39065	470.0	2264.10460643000	1289.69864396000
386.927	87.421	DOUGLAS	Nebraska	31055	349.3	1581.07892889000	1294.41323605000
1197.909	147.214	SOMERSET	Pennsylvania	42111	1081.4	2524.33521357000	1277.21543026000
460.578	98.045	MORROW	Ohio	39117	415.8	2312.86357029000	1286.40535469000
970.792	149.526	WASHINGTON	Pennsylvania	42125	876.4	2455.03382279000	1281.29742140000
403.877	83.428	ADAMS	Indiana	18001	364.6	2193.02965656000	1287.02088132000
377.681	97.158	SALEM	New Jersey	34033	340.9	2730.58089803000	1288.48189911000
318.991	76.071	STARK	Illinois	17175	288.0	1926.80286371000	1289.93113513000
454.080	99.359	MIAMI	Indiana	18103	409.9	2133.10257757000	1282.55835253000
11632.305	475.138	WELD	Colorado	8123	10500.7	1174.95966204000	1256.14559988000
960.383	154.931	SOLANO	California	6095	867.0	136.30217178800	1280.22813804000
491.054	97.246	FULTON	Pennsylvania	42057	443.3	2574.75392657000	1282.48178344000
403.952	91.340	WELLS	Indiana	18179	364.7	2177.46435559000	1284.21074435000
521.136	135.593	MARIN	California	6041	470.4	89.78838969960	1277.73018372000
453.622	101.034	MARION	Ohio	39101	409.5	2291.97369496000	1287.79621245000
1162.172	147.603	LIVINGSTON	Illinois	17105	1049.1	1995.23404155000	1278.97018468000
436.019	98.591	MARSHALL	Illinois	17123	393.6	1951.91630722000	1286.97084796000
572.742	106.198	KNOX	Ohio	39083	517.0	2334.30095415000	1280.02249466000
107.590	49.999	BROOKE	West Virginia	54009	97.1	2435.77573187000	1285.25827640000
468.554	89.742	HARRISON	Ohio	39067	423.0	2407.93923065000	1283.10222938000
878.339	117.005	ALPINE	California	6003	792.9	257.38020181300	1270.54829484000
795.248	113.797	KNOX	Illinois	17095	717.9	1904.72544924000	1276.58349328000
391.974	119.316	CECIL	Maryland	24015	353.8	2697.67001390000	1281.02870879000
1266.579	142.432	IROQUOIS	Illinois	17075	1143.4	2036.16526404000	1271.97017580000
3558.351	376.197	JUAB	Utah	49023	3212.2	657.84258191500	1265.37315378000
442.451	94.706	CASS	Indiana	18017	399.4	2116.75434984000	1280.05990215000
482.724	89.225	HENRY	Iowa	19087	435.8	1832.80227511000	1277.86011221000
491.876	89.501	JEFFERSON	Iowa	19101	444.0	1810.52646423000	1279.99081113000
566.096	110.212	CUMBERLAND	New Jersey	34011	511.0	2746.65282176000	1275.29491260000
560.413	107.926	WHITE	Indiana	18181	505.9	2088.85473152000	1276.25027839000
494.790	89.659	WAPELLO	Iowa	19179	446.7	1785.05213919000	1279.04524765000
564.869	148.902	FORD	Illinois	17053	509.9	2015.45514799000	1258.74847376000
633.652	106.309	COSHOCTON	Ohio	39031	572.0	2362.31860995000	1276.80364830000
527.882	93.819	MERCER	Ohio	39107	476.5	2211.81273511000	1274.10905598000
8550.974	426.519	ESMERALDA	Nevada	32009	7719.2	343.12384215200	1219.36847482000
501.005	90.326	MONROE	Iowa	19135	452.3	1759.51768376000	1278.14192004000
510.924	99.084	HARFORD	Maryland	24025	461.2	2677.28215657000	1275.38138978000
475.673	88.107	LUCAS	Iowa	19117	429.4	1734.16302011000	1277.40705108000
595.650	106.640	HAMILTON	Nebraska	31081	537.7	1477.34642197000	1265.62964545000
450.291	112.066	AUGLAIZE	Ohio	39011	406.5	2234.24417936000	1278.29447135000
263.439	71.985	SARPY	Nebraska	31153	237.8	1582.46949789000	1281.31890318000
473.173	87.541	CLARKE	Iowa	19039	427.1	1709.25358476000	1276.97395523000
482.407	88.774	UNION	Iowa	19175	435.5	1684.12561152000	1276.47827395000
458.295	86.166	ADAMS	Iowa	19003	413.7	1659.19840289000	1276.14256871000
617.005	102.547	WARREN	Illinois	17187	557.0	1882.96932489000	1269.22023922000
457.973	88.521	DES MOINES	Iowa	19057	413.4	1852.43248011000	1274.19784232000
480.409	89.968	MILLS	Iowa	19129	433.7	1609.56422870000	1276.15714973000
459.085	86.558	MONTGOMERY	Iowa	19137	414.4	1634.66414092000	1275.83500010000
865.320	133.264	FAYETTE	Pennsylvania	42051	781.1	2491.06331268000	1267.52486465000
429.123	97.902	HENDERSON	Illinois	17071	387.4	1866.10499570000	1265.96529937000
672.769	151.212	BALTIMORE	Maryland	24005	607.3	2661.00197158000	1265.21786551000
640.755	154.961	AMADOR	California	6005	578.4	209.70602971500	1273.12263974000
1134.439	140.094	DAWSON	Nebraska	31047	1024.1	1379.45455191000	1269.31460273000
712.594	116.136	PEORIA	Illinois	17143	643.3	1930.08928111000	1267.58600831000
524.205	108.175	CARROLL	Maryland	24013	473.2	2638.80105812000	1267.63345402000
495.944	98.438	UNION	Ohio	39159	447.7	2283.18507615000	1265.48940157000
1082.009	130.215	BUFFALO	Nebraska	31019	976.8	1420.00414379000	1266.44888673000
609.635	113.021	WOODFORD	Illinois	17203	550.3	1960.28639210000	1269.40358021000
601.438	98.017	HALL	Nebraska	31079	542.9	1450.99882749000	1266.63569904000
